NACA 6512
0.405116  0.115598
0.401933  0.115577
0.398754  0.115548
0.395578  0.115511
0.392407  0.115467
0.389240  0.115415
0.386077  0.115356
0.382918  0.115289
0.379764  0.115215
0.376614  0.115133
0.373470  0.115043
0.370330  0.114946
0.367196  0.114841
0.364067  0.114729
0.360943  0.114609
0.357824  0.114482
0.354712  0.114347
0.351605  0.114204
0.348504  0.114054
0.345409  0.113897
0.342320  0.113732
0.339238  0.113560
0.336162  0.113380
0.333093  0.113193
0.330031  0.112998
0.326975  0.112796
0.323927  0.112587
0.320886  0.112370
0.317852  0.112146
0.314826  0.111915
0.311807  0.111676
0.308796  0.111431
0.305793  0.111178
0.302798  0.110917
0.299811  0.110650
0.296832  0.110375
0.293862  0.110094
0.290900  0.109805
0.287947  0.109509
0.285003  0.109206
0.282068  0.108897
0.279142  0.108580
0.276225  0.108256
0.273318  0.107926
0.270420  0.107589
0.267532  0.107245
0.264653  0.106894
0.261784  0.106536
0.258926  0.106172
0.256077  0.105801
0.253239  0.105424
0.250411  0.105040
0.247594  0.104649
0.244787  0.104252
0.241991  0.103849
0.239206  0.103440
0.236432  0.103024
0.233669  0.102601
0.230918  0.102173
0.228178  0.101738
0.225449  0.101298
0.222733  0.100851
0.220027  0.100398
0.217334  0.099940
0.214653  0.099475
0.211984  0.099005
0.209327  0.098528
0.206683  0.098047
0.204051  0.097559
0.201432  0.097066
0.198825  0.096567
0.196232  0.096063
0.193651  0.095554
0.191083  0.095039
0.188529  0.094518
0.185988  0.093993
0.183460  0.093462
0.180946  0.092927
0.178445  0.092386
0.175958  0.091840
0.173485  0.091290
0.171026  0.090734
0.168582  0.090174
0.166151  0.089609
0.163734  0.089039
0.161332  0.088465
0.158945  0.087887
0.156572  0.087304
0.154214  0.086716
0.151870  0.086125
0.149542  0.085529
0.147228  0.084929
0.144930  0.084325
0.142646  0.083717
0.140378  0.083105
0.138126  0.082489
0.135889  0.081869
0.133667  0.081246
0.131462  0.080619
0.129272  0.079989
0.127097  0.079355
0.124939  0.078718
0.122797  0.078077
0.120671  0.077434
0.118561  0.076787
0.116468  0.076137
0.114391  0.075484
0.112330  0.074828
0.110286  0.074169
0.108259  0.073508
0.106248  0.072843
0.104254  0.072177
0.102278  0.071507
0.100318  0.070836
0.098375  0.070161
0.096449  0.069485
0.094541  0.068806
0.092649  0.068126
0.090775  0.067443
0.088919  0.066758
0.087080  0.066072
0.085259  0.065383
0.083455  0.064693
0.081669  0.064001
0.079901  0.063308
0.078151  0.062613
0.076418  0.061917
0.074704  0.061219
0.073008  0.060520
0.071329  0.059820
0.069669  0.059119
0.068028  0.058417
0.066404  0.057714
0.064799  0.057010
0.063213  0.056305
0.061645  0.055600
0.060095  0.054894
0.058564  0.054187
0.057052  0.053480
0.055558  0.052773
0.054083  0.052065
0.052627  0.051357
0.051190  0.050649
0.049772  0.049941
0.048373  0.049232
0.046993  0.048524
0.045632  0.047816
0.044290  0.047108
0.042967  0.046401
0.041663  0.045693
0.040379  0.044986
0.039114  0.044280
0.037868  0.043574
0.036642  0.042869
0.035435  0.042165
0.034248  0.041461
0.033080  0.040758
0.031932  0.040056
0.030803  0.039355
0.029694  0.038655
0.028604  0.037956
0.027535  0.037258
0.026485  0.036562
0.025454  0.035867
0.024444  0.035173
0.023453  0.034481
0.022482  0.033790
0.021531  0.033100
0.020600  0.032412
0.019689  0.031726
0.018798  0.031042
0.017926  0.030359
0.017075  0.029678
0.016244  0.028999
0.015433  0.028322
0.014642  0.027647
0.013871  0.026975
0.013120  0.026304
0.012389  0.025635
0.011678  0.024968
0.010988  0.024304
0.010318  0.023642
0.009668  0.022982
0.009038  0.022325
0.008428  0.021670
0.007839  0.021018
0.007270  0.020368
0.006721  0.019721
0.006192  0.019076
0.005684  0.018434
0.005196  0.017794
0.004728  0.017158
0.004280  0.016524
0.003853  0.015893
0.003447  0.015264
0.003060  0.014639
0.002694  0.014016
0.002348  0.013396
0.002023  0.012780
0.001717  0.012166
0.001432  0.011555
0.001168  0.010947
0.000924  0.010343
0.000700  0.009741
0.000496  0.009142
0.000313  0.008547
0.000150  0.007955
0.000008  0.007365
-0.000114  0.006779
-0.000216  0.006197
-0.000298  0.005617
-0.000359  0.005041
-0.000400  0.004467
-0.000421  0.003898
-0.000422  0.003331
-0.000402  0.002768
-0.000362  0.002207
-0.000302  0.001651
-0.000221  0.001097
-0.000121  0.000547
0.000000  0.000000
0.000141  -0.000542
0.000301  -0.001078
0.000480  -0.001608
0.000679  -0.002131
0.000897  -0.002649
0.001135  -0.003160
0.001392  -0.003665
0.001668  -0.004163
0.001964  -0.004656
0.002279  -0.005142
0.002613  -0.005622
0.002967  -0.006096
0.003340  -0.006563
0.003731  -0.007025
0.004143  -0.007480
0.004573  -0.007929
0.005022  -0.008371
0.005490  -0.008808
0.005978  -0.009238
0.006484  -0.009663
0.007010  -0.010080
0.007554  -0.010492
0.008118  -0.010898
0.008700  -0.011297
0.009301  -0.011690
0.009921  -0.012078
0.010560  -0.012458
0.011217  -0.012833
0.011893  -0.013202
0.012588  -0.013564
0.013301  -0.013921
0.014033  -0.014271
0.014784  -0.014615
0.015553  -0.014953
0.016341  -0.015285
0.017147  -0.015611
0.017971  -0.015931
0.018814  -0.016244
0.019675  -0.016552
0.020554  -0.016853
0.021452  -0.017149
0.022367  -0.017438
0.023301  -0.017722
0.024253  -0.017999
0.025223  -0.018271
0.026211  -0.018536
0.027216  -0.018796
0.028240  -0.019049
0.029281  -0.019297
0.030341  -0.019538
0.031417  -0.019774
0.032512  -0.020004
0.033624  -0.020228
0.034754  -0.020446
0.035901  -0.020658
0.037066  -0.020865
0.038248  -0.021065
0.039447  -0.021260
0.040664  -0.021449
0.041897  -0.021632
0.043148  -0.021810
0.044416  -0.021981
0.045702  -0.022147
0.047004  -0.022307
0.048323  -0.022462
0.049659  -0.022611
0.051011  -0.022754
0.052381  -0.022892
0.053767  -0.023024
0.055169  -0.023150
0.056589  -0.023271
0.058024  -0.023386
0.059477  -0.023496
0.060945  -0.023601
0.062430  -0.023700
0.063931  -0.023793
0.065448  -0.023881
0.066981  -0.023963
0.068530  -0.024041
0.070096  -0.024113
0.071677  -0.024179
0.073274  -0.024240
0.074886  -0.024296
0.076515  -0.024347
0.078159  -0.024393
0.079818  -0.024433
0.081493  -0.024468
0.083184  -0.024498
0.084889  -0.024523
0.086610  -0.024543
0.088347  -0.024558
0.090098  -0.024567
0.091864  -0.024572
0.093646  -0.024572
0.095442  -0.024567
0.097253  -0.024557
0.099079  -0.024542
0.100919  -0.024523
0.102774  -0.024498
0.104644  -0.024469
0.106528  -0.024435
0.108426  -0.024396
0.110339  -0.024353
0.112266  -0.024305
0.114207  -0.024253
0.116162  -0.024196
0.118131  -0.024134
0.120114  -0.024068
0.122111  -0.023998
0.124122  -0.023923
0.126146  -0.023844
0.128185  -0.023760
0.130236  -0.023672
0.132301  -0.023580
0.134379  -0.023484
0.136471  -0.023384
0.138576  -0.023279
0.140694  -0.023171
0.142825  -0.023058
0.144969  -0.022942
0.147126  -0.022821
0.149296  -0.022696
0.151478  -0.022568
0.153673  -0.022436
0.155881  -0.022300
0.158101  -0.022160
0.160334  -0.022017
0.162579  -0.021870
0.164836  -0.021719
0.167105  -0.021565
0.169387  -0.021408
0.171680  -0.021247
0.173986  -0.021082
0.176303  -0.020914
0.178632  -0.020743
0.180972  -0.020568
0.183325  -0.020391
0.185688  -0.020210
0.188063  -0.020026
0.190450  -0.019839
0.192847  -0.019649
0.195256  -0.019456
0.197676  -0.019260
0.200107  -0.019061
0.202549  -0.018859
0.205002  -0.018655
0.207465  -0.018448
0.209939  -0.018238
0.212423  -0.018026
0.214918  -0.017811
0.217424  -0.017593
0.219940  -0.017373
0.222466  -0.017151
0.225002  -0.016926
0.227548  -0.016700
0.230104  -0.016470
0.232670  -0.016239
0.235245  -0.016006
0.237831  -0.015770
0.240426  -0.015532
0.243030  -0.015293
0.245644  -0.015051
0.248268  -0.014808
0.250900  -0.014563
0.253542  -0.014316
0.256193  -0.014068
0.258852  -0.013817
0.261521  -0.013566
0.264198  -0.013312
0.266884  -0.013058
0.269579  -0.012801
0.272282  -0.012544
0.274994  -0.012285
0.277714  -0.012025
0.280442  -0.011764
0.283179  -0.011502
0.285923  -0.011238
0.288676  -0.010974
0.291436  -0.010708
0.294204  -0.010442
0.296980  -0.010175
0.299764  -0.009907
0.302555  -0.009638
0.305353  -0.009369
0.308159  -0.009099
0.310972  -0.008829
0.313792  -0.008558
0.316619  -0.008286
0.319453  -0.008014
0.322294  -0.007742
0.325142  -0.007470
0.327996  -0.007197
0.330857  -0.006924
0.333724  -0.006651
0.336598  -0.006378
0.339478  -0.006105
0.342364  -0.005832
0.345256  -0.005559
0.348155  -0.005287
0.351059  -0.005014
0.353969  -0.004742
0.356884  -0.004470
0.359805  -0.004198
0.362732  -0.003927
0.365664  -0.003657
0.368602  -0.003387
0.371544  -0.003117
0.374492  -0.002848
0.377445  -0.002580
0.380402  -0.002313
0.383365  -0.002046
0.386332  -0.001780
0.389303  -0.001515
0.392279  -0.001251
0.395260  -0.000988
0.398245  -0.000726
0.401234  -0.000466
0.404227  -0.000206
0.407224  0.000053
0.410225  0.000310
0.413230  0.000566
0.416238  0.000821
0.419250  0.001074
0.422265  0.001326
0.425284  0.001576
0.428306  0.001825
0.431331  0.002072
0.434360  0.002318
0.437391  0.002562
0.440425  0.002805
0.443462  0.003045
0.446501  0.003284
0.449543  0.003521
0.452587  0.003757
0.455634  0.003990
0.458682  0.004221
0.461733  0.004451
0.464786  0.004678
0.467841  0.004904
0.470897  0.005127
0.473955  0.005348
0.477015  0.005567
0.480076  0.005784
0.483138  0.005999
0.486202  0.006211
0.489266  0.006422
0.492332  0.006629
0.495399  0.006835
0.498466  0.007038
0.501534  0.007239
0.504603  0.007437
0.507672  0.007632
0.510741  0.007826
0.513811  0.008016
0.516880  0.008205
0.519950  0.008390
0.523019  0.008573
0.526089  0.008753
0.529158  0.008931
0.532226  0.009106
0.535294  0.009278
0.538361  0.009448
0.541428  0.009615
0.544493  0.009779
0.547558  0.009940
0.550621  0.010098
0.553683  0.010254
0.556744  0.010407
0.559803  0.010557
0.562861  0.010704
0.565917  0.010848
0.568971  0.010989
0.572023  0.011127
0.575073  0.011263
0.578121  0.011395
0.581167  0.011525
0.584210  0.011651
0.587250  0.011775
0.590289  0.011895
0.593324  0.012013
0.596356  0.012128
0.599386  0.012239
0.602412  0.012348
0.605435  0.012453
0.608455  0.012556
0.611471  0.012655
0.614484  0.012752
0.617493  0.012845
0.620499  0.012936
0.623500  0.013023
0.626497  0.013107
0.629490  0.013188
0.632479  0.013267
0.635464  0.013342
0.638444  0.013414
0.641419  0.013483
0.644390  0.013549
0.647356  0.013612
